"Sweep - Function 1" 
"Frequency vs Frequency"
"X (Hz)","Ch-1 (Hz)"
4977.02356433209,-13.3181649482674
5094.13801481636,-12.9002345643917
5214.00828799966,-13.5766318793849
5336.69923120628,-13.0325994730625
5462.27721768432,-12.8293226805783
5590.8101825122,-13.2688850556748
5722.36765935019,-13.0657286235277
5857.02081805664,-13.1084239329507
5994.84250318938,-12.8523156416427
6135.90727341314,-13.4615940584355
6280.29144183422,-12.9339501496453
6428.07311728429,-12.9339951901248
6579.33224657564,-12.3176550567711
6734.15065775079,-12.765642429365
6892.61210434966,-12.1141920907557
7054.8023107186,-11.837755219673
7220.80901838542,-11.6932034443329
7390.72203352574,-11.5921559559307
7564.63327554625,-10.7407757786517
7742.63682681123,-10.0822209151906
7924.82898353913,-9.57137203562065
8111.30830789682,-8.83560510995436
